"Sample_ID","biological_replicate","extraction_ID","extraction_replicate","run","collection_year","collection_month","collection_day","location1","longitude","latitude","sample_type","time_of_day","Anoplarchus","Clupea pallasii","Cymatogaster aggregata","Hypomesus pretiosus","Lumpenus sagitta","Oligocottus","Podothecus accipenserinus","Syngnathus leptorhynchus","Ammodytes personatus","Gasterosteus aculeatus","Microgadus proximus","Oncorhynchus nerka","Pholis laeta","Hexagrammos","Oncorhynchus keta","Salvelinus","Synchirus gilli","Artedius lateralis","Enophrys bison","Gadus macrocephalus","Lepidopsetta","Leptocottus armatus","Liparis greeni","Oncorhynchus kisutch","Citharichthys stigmaeus","Myoxocephalus","Hexagrammos decagrammus","Oncorhynchus gorbuscha","Oncorhynchus tshawytscha","Clinocottus acuticeps","Platichthys stellatus","Sebastes","Brachyistius frenatus","Hemilepidotus hemilepidotus","Leptoclinus maculatus","Phytichthys chirus","Bathymaster","Aptocyclus ventricosus","Eleginus gracilis","Gadus chalcogrammus","Hippoglossoides elassodon","Limanda aspera","Mallotus villosus","Hippoglossus stenolepis","Xiphister","NA","Artedius fenestralis","Trichodon trichodon","Ronquilus jordani","Apodichthys flavidus","Anarrhichthys ocellatus","Bathymaster caeruleofasciatus","Enophrys diceraus","Sebastolobus","Hemilepidotus jordani","Ophiodon elongatus","Aulorhynchus flavidus","Nautichthys oculofasciatus","Blepsias bilobus","Microstomus pacificus","Agonidae_1","Artedius harringtoni","Clinocottus globiceps","Scorpaenichthys marmoratus","Pleuronichthys coenosus","Liparis cyclopus","Clinocottus embryum","Stichaeus punctatus","Thaleichthys pacificus","Pleuronectidae_1","Rhinogobiops nicholsii","Citharichthys sordidus","Sardinops sagax","Anoplopoma fimbria","Oncorhynchus mykiss","Liparis mucosus","Atheresthes","Liparis florae","Agonopsis vulsa","Gymnocanthus galeatus","Zaprora silenus","Liparis pulchellus","Stenobrachius leucopsarus","Blepsias cirrhosus","Bothragonus swanii","Thunnus","Pleuronectes quadrituberculatus","Liparis fucensis"
"e00556-A","e00556","e00556",1,"A",2021,7,9,NA,NA,NA,"sample","18:59",0.0146760644974413,0.00965530559042194,0,0.137105339383991,0,0.0373660326349329,0,0,0.0258762189823308,0,0,0,0.00811045669595443,0.242155064207782,0,0.000193106111808439,0.0247175823114802,0.0121656850439316,0,0.023752051752438,0,0,0.132277686588781,0.000289659167712658,0,0,0.0089794341990924,9.65530559042194e-05,0,0.108525634836343,0,0,0,0,0,0.0143864053297287,0,0,0,0,0,0,0,0,0.0833252872453413,0,0,0.0315728492806797,0,0.0161243603360046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686492227479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00557-A","e00557","e00557",1,"A",2021,7,9,"61",-159.39,55.043,"sample","20:08",0,0,0,0,0,0,0,0,0.211105552776388,0,0,0,0,0.0816658329164582,0,0.0745372686343172,0,0,0,0.0831665832916458,0,0.000375187593796898,0,0.0380190095047524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376313156578289,0,0,0,0,0,0,0,0,0.0599049524762381,0,0,0,0,0,0,0,0,0,0,0,0.0749124562281141,0,0,0,0,0,0
"e00558-A","e00558","e00558",1,"A",2021,7,9,"61",-159.39,55.043,"sample","20:08",0.00169491525423729,0,0,0,0,0,0,0,0,0.215496368038741,0,0,0,0.131719128329298,0,0,0,0.243099273607748,0,0,0.114285714285714,0,0,0,0,0,0.0171912832929782,0,0,0,0,0.000242130750605327,0,0,0,0,0,0,0,0.0128329297820823,0,0,0,0,0,0,0,0.263438256658596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00559-A","e00559","e00559",1,"A",2021,7,9,"61",-159.39,55.043,"sample","20:08",0,0,0,0,0,0,0,0,0,0,0,0.0752185403537304,0,0.144439926814393,0,0,0,0,0,0.127566578572881,0,0.00010164667615369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652673307582842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00560-A","e00560","e00560",1,"A",2021,7,10,"62",-159.527,55.1472,"sample","13:23",0.100491028689664,0.00602204996757358,0,0,0,0.0936660387264136,0,0,0.0171087983694142,0.0372749451839041,0,0,0.047219048207282,0.0247676106358667,0,0.00481763997405886,0,0,0,0.497452209629103,0,0,0.053858744325376,0.000154411537630092,0,0,0.0173558568296223,0,0,0,9.2646922578055e-05,0.0123838053179334,0,0.00549705073963126,0,0,0.0171087983694142,0,0,0.013526450696396,0,0,0,0,0.0445014051449924,0,0.000833822303202495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586763842994349,0,0,0,0,0
"e00561-A","e00561","e00561",1,"A",2021,7,10,"62",-159.527,55.1472,"sample","13:23",0.1885075466621,0,0,0,0,0.128550111304093,0,0,0.0169524694831087,0.0232882409060887,0,0,0.00680055774358473,0.0677609530565816,0.000366936568898456,0,0,0,0,0.0564348442965826,0,0,0.166687052031605,0,0,0,0.012842779911446,0,0,0,0,0.0647276107536877,0,0,0,0,0.186501626752122,0,0,0,0,0,0,0,0.0549426355830622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677609530565816,0,0,0,0,0,0,0,0,0.00403630225788302,0,0,0,0,0,0,0,0,0,0.0140903642457007,0,0,0.000733873137796913,0,0,0,0,0
"e00498-B","e00498","e00498",1,"A",2021,7,1,"43",-152.3109,58.1498,"sample","11:51",0.0335367625690206,0.0756756756756757,0,0.196396396396396,0.0591688462656205,0,0.024992734670154,0,0.00697471665213601,0,0,0.0628886951467597,0,0.0490555071200232,0,0.0911944202266783,0,0,0,0.205463528044173,0,0,0,0.12548677709968,0,0.0292938099389712,0.0154606219122348,0,0,0,0,0.024411508282476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00499-B","e00499","e00499",1,"A",2021,7,1,"44",-152.327,58.1537,"sample","12:30",0,0.77998561750123,0,0.0166912683092994,0,0,0,0,0.00844025585708338,0,0,0.000681276257522425,0.063472237992506,0.000643427576548957,0,0.0978766889973884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320956814655009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113546042920404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00500-B","e00500","e00500",1,"A",2021,7,1,"44",-152.327,58.1537,"sample","12:30",0,0.707479508196721,0,0.0795521077283372,0,0.000146370023419204,0,0,0.0214432084309133,0,0,0.0124780444964871,0,0.0102824941451991,0.0244803864168618,0.120645491803279,0.0147467798594848,0,0,0,0,0,0,0.000256147540983607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848946135831382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00501-B","e00501","e00501",1,"A",2021,7,1,"44",-152.327,58.1537,"sample","12:30",0,0.884830891784244,3.3754134881523e-05,0.027172078579626,0,0,0,0,0,0,0,6.7508269763046e-05,0,0.000101262404644569,0,0.0422264227367853,0,0,0.000168770674407615,0.00583946533450348,0,0.000405049618578276,0.000405049618578276,0.00948491190170796,0,0,0,0,0,0,0.000573820292985891,0,0,0,0,0,0,0,0,0,0,0.0096874367109971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190035779382974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00502-B","e00502","e00502",1,"A",2021,7,1,"45",-152.324,58.1509,"sample","13:23",0,0.507469087270388,0,0.0226931598884998,0.00167965120434565,0,0,0,0.0469587592023444,0,0.0052176399113716,0,0,0.0407047387606318,0,0.00150096490601101,0,0,0,0,0,0,0,0.354978200271603,0,0.00167965120434565,0.0093274247730684,0,0,0,0,0,0,0,0,0,0,0,0.00289471803302123,0,0,0,0,0,0,0,0.000643270674004717,0.00425273390036452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00503-B","e00503","e00503",1,"A",2021,7,1,"45",-152.324,58.1509,"sample","13:23",0.00236330432914384,0.529988899631181,0,0.0163998997386042,0,0,0,0,0.00458337809288502,0,0,0.000895191033766606,0,0.020052279156372,0,0.00486983922369034,0,0,0,0.0101693701435886,0,0,7.16152827013285e-05,0.380706842840262,0,0.00884448741361406,0.0134994807892004,0,0,0,0,0,0,0,0.00186199735023454,0,0,0,0,0,0,0.000179038206753321,0,0,0,0,0.00379560998317041,0.00171876678483188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00504-B","e00504","e00504",1,"A",2021,7,1,"45",-152.324,58.1509,"sample","13:23",0,0.783291058972733,0,0.00846544071020926,0,3.17057704502219e-05,0,0,0.00133164235890932,0,0,0,0.0176918199112238,0.0250792644261256,0,0.00523145212428662,0,0,0,0,0,0,0.000126823081800888,0.126062143310082,0,0,0.00529486366518706,0,0,0,0,0,0,0,0.0127774254914394,0,0,0,0,0.00849714648065948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611921369689283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00505-B","e00505","e00505",1,"A",2021,7,1,"46",-152.323,58.1507,"sample","13:54",0,0.793124337422384,0,0.0258468372961785,0,0,0,0,0.0144883638750063,0,0,0,0.0205462163662981,0,0,5.04821040940986e-05,0,0,0.0197385027007926,0,0,0,0,0.0748144782674542,0,0,0,0,0,0,0.00989449240244333,0,0,0,0,0,0,0,0.00434146095209248,0.0201423595335454,0,0,0,0,0,0,0,0.0168610227674289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151446312282296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00506-B","e00506","e00506",1,"A",2021,7,1,"46",-152.323,58.1507,"sample","13:54",0.0200256556442417,0.858573261117446,0.000142531356898518,0,0,0,0,0,0.000178164196123147,0,0,0,0.02355330672748,0.0334948688711517,0,0,0,0,0,0.0225912200684151,0,0,0,0.00709093500570125,0,0,0,0,0,0,0,0,0,3.56328392246294e-05,0,0,0,0,0,0,0,0,0,0,0.0163911060433295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179233181299886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00507-B","e00507","e00507",1,"A",2021,7,1,"46",-152.323,58.1507,"sample","13:54",0,0.926644611273699,0,0,0,0.00028629596640794,0,0,0.00645756457564576,0,0,0,0.0160643847817789,0.00753912711540908,0,9.54319888026466e-05,0,0,0,0.018004835220766,0,0,0.000254485303473724,0.0159689527929762,0,0.00823896169996183,0.000159053314671078,0,0,0,0,0,0,0,0,0,0.000127242651736862,0,0,0,0,0.000127242651736862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18106629342155e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00508-B","e00508","e00508",1,"A",2021,7,2,"48",-152.361,58.2017,"sample","13:39",0,0.525498007968128,0,0,0,0,0,0,3.32005312084993e-05,0,0,0.00863213811420983,0.00544488711819389,0.0296812749003984,0.00743691899070385,0.0231075697211155,0,0.00471447543160691,0,0.0288180610889774,0,0.0132802124833997,0,0.224037184594954,0,0,0.0902058432934927,0.00258964143426295,0,0.0154382470119522,0,0,0,0,0.000132802124833997,0,0.00776892430278884,0,0,0.0131806108897742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00509-B","e00509","e00509",1,"A",2021,7,2,"48",-152.361,58.2017,"sample","13:39",0,0.470173470614158,0,0,0,0,0,0,0,0,0,0.0250791234325548,0,0.0896999318937543,0.0298866231320861,8.01249949921878e-05,0,0,0,0,0,0.0449501221906174,0,0.283241857297384,0,0,0.0140218741236329,0,0,0,0,0,0,0,0,0,0,0,0.0131404991787188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141821241136172,0,0,0,0,0,0,0,0,0,0,0.0155442490284844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00510-B","e00510","e00510",1,"A",2021,7,2,"48",-152.361,58.2017,"sample","13:39",0.00753870058122806,0.428382344478333,0,0,0.0620360246302584,0,0,0,5.75473326811302e-05,0,0,0,0.0544397767163492,0.0384991655636761,0.0101283305518789,0.00333774529550555,0,0.0370604822466479,0,0.0428152155147609,0,0.00730851125050354,0.000172641998043391,0.256143177763711,0,0.00834436323876388,0.0297519709961443,0,0,0.0138689071761524,0,0,0,0,0,0,0,0,0,0.00011509466536226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00515-B","e00515","e00515",1,"A",2021,7,2,"49",-152.358,58.1963,"sample","14:58",0,0.0814494680851064,0,0,0,0.00952006769825919,0,0,0.0365691489361702,0,0,0.0256286266924565,0.00447292069632495,0.0323077852998066,0.677405705996131,0.000151112185686654,0,0,0,0.0349371373307544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130560928433269,0,0,0,0.0187983558994197,0.0573319632495164,0,0,0.00837161508704062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00516-B","e00516","e00516",1,"A",2021,7,2,"49",-152.358,58.1963,"sample","14:58",0.0481976275480825,0.203817804906138,0,0,0,0,0,0,0,2.87918922031556e-05,0,0.0152884947598756,0,0.0194921110215363,0.5173327191063,0.0177070137049407,0,0,0.0188011056086606,0,0,0,0,0.000489462167453645,0,0,0.0530346654382126,0,0,0,0,5.75837844063112e-05,0,0,0,0,0,0,0,0,0.0230623056547276,0.0587642519866406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239260624208223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00517-B","e00517","e00517",1,"A",2021,7,2,"49",-152.358,58.1963,"sample","14:58",0,0.168570968780174,0,0,0,8.04634695848085e-05,0,0,0.0222079176054071,0.00776472481493402,0,0.00832796910202768,0.00374155133569359,0.0436514322497586,0.578290955906019,0.000643707756678468,0,0.0195928548439009,0,0.0139201802381719,0,0.0216446733183135,0,0,0,0.0366511103958803,0.0435709687801738,0,0,0.0157306083038301,0,0.0155696813646604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02317347924043e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00518-B","e00518","e00518",1,"A",2021,7,4,"50",-154.532,58.0847,"sample","16:39",0.00176254292399793,9.11660133102379e-05,0,0,0,0.00227915033275595,0,0,0.98352934026195,0,0,0,0,0,0,0.00641200960282007,0,0,0,0,0,0,9.11660133102379e-05,6.07773422068253e-05,0,0,0,0.000151943355517063,0,6.07773422068253e-05,0,0,0,0,0,0,0,0,0,0.000820494119792141,0,0,6.07773422068253e-05,0,0,0,0,0,0,0.00252225970158325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206642963503206,9.11660133102379e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00519-B","e00519","e00519",1,"A",2021,7,4,"50",-154.532,58.0847,"sample","16:39",0,0,0,0,0,0,0,0,0.986382698016303,0,0,0,0.00094237383970221,0.00174339160344909,0,0.00438203835461528,0,0,0,0.00155491683550865,9.4237383970221e-05,0,0,0.000424068227865994,0,0,0,0,0,0.00141356075955331,0.00282712151910663,0,0,0,0,0,0,0.000235593459925552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00520-B","e00520","e00520",1,"A",2021,7,4,"50",-154.532,58.0847,"sample","16:39",0,0,0,0,0,0.00154047600708619,0,0,0.981360240314257,0,0,0,0,0,0,0.0108603558499576,0,0,0,0.000962797504428869,0,0,0,0.00150196410690903,0,0.000346607101594393,0,0,0,0.000770238003543095,0.00265732111222368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
